go,黄立行,,,,,,,,,,,,,,,
我就是我,ella陈嘉桦,,,,,,,,,,,,,,,
我最摇摆,"贾剑龙,耀乐团",,,,,,,,,,,,,,,
我爱的你,"严宽,杜若溪",,,,,,,,,,,,,,,
我的秘密,邓紫棋,,,,,,,,,,,,,,,
我给的爱,"萧敬腾,田雨莫",,,,,,,,,,,,,,,
我要给你,庾澄庆/吴莫愁,,,,,,,,,,,,,,,
报告老板,"白客,小爱,子墨,本煜",,,,,,,,,,,,,,,
故乡的云,"刘明辉,扎西顿珠",,,,,,,,,,,,,,,
文化中国,丁晓红,,,,,,,,,,,,,,,
无&bull;果,严艺丹,,,,,,,,,,,,,,,
无声情歌,"辛晓琪,齐秦",,,,,,,,,,,,,,,
无聊的狠,"关,郭涛,高虎",,,,,,,,,,,,,,,
明天以后,戴佩妮,,,,,,,,,,,,,,,
春花秋叶,梁咏琪,,,,,,,,,,,,,,,
最佳听众,"韩庚,萧亚轩",,,,,,,,,,,,,,,
最后情人,容祖儿,,,,,,,,,,,,,,,
最深的痛,一加一组合,,,,,,,,,,,,,,,
海宝来了,张韶涵,,,,,,,,,,,,,,,
海阔天空,邓晓坤,,,,,,,,,,,,,,,
海阔天空,"丁泽强,卢望",,,,,,,,,,,,,,,
点亮未来,"张靓颖,金秀贤,张杰,噶丽娅",,,,,,,,,,,,,,,
爱上你了,"张柏芝,黄维德",,,,,,,,,,,,,,,
爱小于三,陈威全,,,,,,,,,,,,,,,
爱很简单,"萧敬腾,唐一嘉",,,,,,,,,,,,,,,
爱情限定,刘若英,,,,,,,,,,,,,,,
爱情限定,纯音乐,,,,,,,,,,,,,,,
爱我别走,"范玮琪,王矜霖",,,,,,,,,,,,,,,
爱是你我,"李维真,谢丹",,,,,,,,,,,,,,,
爱是你我,李维真/谢丹,,,,,,,,,,,,,,,
爱的力量,旭日阳刚王旭,,,,,,,,,,,,,,,
爱终人散,范冰冰,,,,,,,,,,,,,,,
爱过留情,"崔子格,刘雨潼",,,,,,,,,,,,,,,
爸比宝贝,"崔天琪,钟伟强",,,,,,,,,,,,,,,
猫鼠游戏,"阿雅,张馨予,刘怡君,刘凡菲,黄一琳",,,,,,,,,,,,,,,
玩转世界,俞思远,,,,,,,,,,,,,,,
玫瑰人生,"苏菲・玛索,刘欢",,,,,,,,,,,,,,,
生命阳光,解小东,,,,,,,,,,,,,,,
生如夏花,MIC,,,,,,,,,,,,,,,
男人好难,"沙宝亮,黄渤",,,,,,,,,,,,,,,
画(live版),赵雷,,,,,,,,,,,,,,,
碳粉知己,"周艳泓,师鹏",,,,,,,,,,,,,,,
秋天的风,"郑源,郑东",,,,,,,,,,,,,,,
等你爱我,王琪玮/多亮,,,,,,,,,,,,,,,
等你爱我,"邓小坤,郭帅",,,,,,,,,,,,,,,
等待绽放,高宇,,,,,,,,,,,,,,,
给力青春,天娱群星,,,,,,,,,,,,,,,
花房姑娘,"李倩,籍俪",,,,,,,,,,,,,,,
花房姑娘,魏语诺/林志炫,,,,,,,,,,,,,,,
花桥流水,高安/纳兰珠儿,,,,,,,,,,,,,,,
蝴蝶自在,齐秦+  齐...,,,,,,,,,,,,,,,
让爱从头,周晓欧,,,,,,,,,,,,,,,
说你爱我,"张睿,许艺娜",,,,,,,,,,,,,,,
身在梁山,"周华健,张大春",,,,,,,,,,,,,,,
那个女孩,"陶,卢广仲",,,,,,,,,,,,,,,
那些花儿,"六弦,王矜霖",,,,,,,,,,,,,,,
醉过以后,郭斯炫,,,,,,,,,,,,,,,
陪你幸福,"李承铉,安以轩",,,,,,,,,,,,,,,
青春再见,"水木年华,老狼,李健,叶世荣",,,,,,,,,,,,,,,
风吹麦浪,"李健,孙俪",,,,,,,,,,,,,,,
风吹麦浪,"蔡明,潘长江",,,,,,,,,,,,,,,
黄河长江,"张雨生,杨培安",,,,,,,,,,,,,,,
黑暗骑士,"林俊杰,阿信",,,,,,,,,,,,,,,
黑白之间,"戚薇,范逸臣",,,,,,,,,,,,,,,
？？？？,"Jay Park,Simon Dominic,Gray",,,,,,,,,,,,,,,
Cliff Tension,韩国原声带,,,,,,,,,,,,,,,
Funny Partner,"戴燕妮,张柏鸣",,,,,,,,,,,,,,,
Just A Memory,电影原声,,,,,,,,,,,,,,,
Leaving India,纯音乐,,,,,,,,,,,,,,,
My Oh My(MOM),少女时代,,,,,,,,,,,,,,,
Say Something,Christina Aguilera,,,,,,,,,,,,,,,
She's ma girl,2PM,,,,,,,,,,,,,,,
Water of Love,郑秀文,,,,,,,,,,,,,,,
假如 (Live),徐剑秋,,,,,,,,,,,,,,,
前度 新版,朱雅,,,,,,,,,,,,,,,
北京 北京,"陈羽凡,萧敬腾",,,,,,,,,,,,,,,
她 （Her）,海龟先生,,,,,,,,,,,,,,,
"我,一个人",付辛博,,,,,,,,,,,,,,,
"明天,你好",牛奶咖啡,,,,,,,,,,,,,,,
浏阳河2008,陶,,,,,,,,,,,,,,,
爱情shalala,米娜,,,,,,,,,,,,,,,
爱我 恨我,吴克t,,,,,,,,,,,,,,,
逆光 (Live),陈冰,,,,,,,,,,,,,,,
？？ ？？,Rain,,,,,,,,,,,,,,,
？？ ？？,李敏镐,,,,,,,,,,,,,,,
？？ ？？,"LYn,？？？ of ？？？",,,,,,,,,,,,,,,
？？？ ？,电视原声,,,,,,,,,,,,,,,
8+8=8 (新编),刘博宽,,,,,,,,,,,,,,,
Global Warming,Pitbull/Sensato,,,,,,,,,,,,,,,
High High High,"丁于,田斯斯",,,,,,,,,,,,,,,
One Phone Call,backstreet boys`,,,,,,,,,,,,,,,
Shine (闪耀),J-Min,,,,,,,,,,,,,,,
Shirt (衬衫),Super Junior,,,,,,,,,,,,,,,
Swing (嘶吼),Super Junior-M,,,,,,,,,,,,,,,
Ten (10 Years),东方神起,,,,,,,,,,,,,,,
i remember the,颜培珊,,,,,,,,,,,,,,,
再见(？？),孝琳(Sistar),,,,,,,,,,,,,,,
呼吸(Breath),"CHEN,张力尹",,,,,,,,,,,,,,,
咆哮 (Growl),EXO,,,,,,,,,,,,,,,
咆哮 (Growl),EXO-M,,,,,,,,,,,,,,,
"寂寞, 好了",蔡F佑,,,,,,,,,,,,,,,
承诺(伴奏),袁姗姗,,,,,,,,,,,,,,,
江湖・闪蝶,墨明棋妙,,,,,,,,,,,,,,,
空虚 (empty),WINNER,,,,,,,,,,,,,,,
"Baby, Don't Cry",EXO-K,,,,,,,,,,,,,,,
Break The Cycle,You+Me,,,,,,,,,,,,,,,
"DAD, YOU THERE?",JYJ,,,,,,,,,,,,,,,
FALLINLOVE2NITE,"Prince,Zooey Deschanel",,,,,,,,,,,,,,,
I Love You Best,林一峰,,,,,,,,,,,,,,,
I Need You Love,"杨谨, 沙滩宝贝",,,,,,,,,,,,,,,
Jewels N' Drugs,"Twista,Lady Gaga,Too Short,T.I.",,,,,,,,,,,,,,,
Meeting Krishna,纯音乐,,,,,,,,,,,,,,,
Missing (remix),滨崎步,,,,,,,,,,,,,,,
Only One (inst),宝儿,,,,,,,,,,,,,,,
Shake Your Body,"郭富城,罗志祥,蔡依林,吴莫愁",,,,,,,,,,,,,,,
Super Duper Fly,"张震岳,MC Hotdog,顽童MJ116",,,,,,,,,,,,,,,
Treasure (Live),余枫,,,,,,,,,,,,,,,
atypical 异类,尚雯婕,,,,,,,,,,,,,,,
一步一步爱,郑秀文,,,,,,,,,,,,,,,
一点点喜欢,,,,,,,,,,,,,,,,
一点点喜欢,阿福,,,,,,,,,,,,,,,
一辈子朋友,"杨坤,张靓颖",,,,,,,,,,,,,,,
不只是情人,"张睿,莫龙丹",,,,,,,,,,,,,,,
不能没有你,范逸臣,,,,,,,,,,,,,,,
且行且珍惜,大学生播客,,,,,,,,,,,,,,,
两个人的事,黄洋,,,,,,,,,,,,,,,
两岸一家亲,丁晓红,,,,,,,,,,,,,,,
中国好情歌,徐一鸣,,,,,,,,,,,,,,,
为了遇见你,戚薇/杨宗纬,,,,,,,,,,,,,,,
为了遇见你,戚薇,,,,,  /    杨宗纬,,,,,,,,,,
习惯两个人,言承旭,,,,,,,,,,,,,,,
亚特兰提斯,f.i.r.,,,,,,,,,,,,,,,
亲爱的小孩,"赵薇,黄渤,佟大为,郝蕾",,,,,,,,,,,,,,,
仿佛是昨天,"阿来,妥云福",,,,,,,,,,,,,,,
你不能爱我,牛奶咖啡,,,,,,,,,,,,,,,
你把我灌醉,张赫宣/黄大炜,,,,,,,,,,,,,,,
你是对的人,"戚薇,俊昊 (2PM)",,,,,,,,,,,,,,,
兄弟一条命,简红,,,,,,,,,,,,,,,
兄弟一条心,"郑源,郑东",,,,,,,,,,,,,,,
光阴的故事,"黄晓明,邓超,佟大为",,,,,,,,,,,,,,,
再见 (？？),孝琳(Sistar),,,,,,,,,,,,,,,
农业重金属,"阿宝,山花乐队",,,,,,,,,,,,,,,
原来这是爱,sara,,,,,,,,,,,,,,,
只要爱上你,潘玮柏,,,,,,,,,,,,,,,
可以不流泪,老五,,,,,,,,,,,,,,,
可惜不是你,"陈羽凡,丁泽强",,,,,,,,,,,,,,,
呜咽 (？？),郑秀晶,,,,,,,,,,,,,,,
呼吸 (Breath),"CHEN,张力尹",,,,,,,,,,,,,,,
在岁月飞扬,群星,,,,,,,,,,,,,,,
在我想起来,"李代沫,吉克隽逸",,,,,,,,,,,,,,,
在我想起来,李代沫/吉克隽逸,,,,,,,,,,,,,,,
地球的心声,刘德华,,,,,,,,,,,,,,,
坚强的理由,旭日阳刚王旭,,,,,,,,,,,,,,,
城市的天空,牛奶咖啡,,,,,,,,,,,,,,,
城里的月光,"胡海泉,田斯斯",,,,,,,,,,,,,,,
天下的姐妹,"徐千雅,凤凰传奇",,,,,,,,,,,,,,,
天使不寂寞,解小东,,,,,,,,,,,,,,,
天地在我心,吉克隽逸/刘欢,,,,,,,,,,,,,,,
天天情人节,"武艺,付梦妮",,,,,,,,,,,,,,,
天涯共此时,林俊杰,,,,,,,,,,,,,,,
如果没有你,"郑虹,李代沫",,,,,,,,,,,,,,,
如果没有你,郑虹/李代沫,,,,,,,,,,,,,,,
如果爱老了,"杨幂,刘恺威",,,,,,,,,,,,,,,
如梦 (女版),毛泽少,,,,,,,,,,,,,,,
如梦 (男版),简红,,,,,,,,,,,,,,,
孤单的习惯,壹加壹组合,,,,,,,,,,,,,,,
宝贝去哪儿,"王诗龄,李燃,Kimi,寇静,李湘,田雨橙,郭子睿,张悦轩,叶一茜,陈若仪",,,,,,,,,,,,,,,
对你爱不完,"金池,魏语诺",,,,,,,,,,,,,,,
对你爱不完,金池/魏语诺,,,,,,,,,,,,,,,
山重水又复,钟欣桐,,,,,,,,,,,,,,,
巧克力之歌,"周天然,白客,小爱,子墨,本煜",,,,,,,,,,,,,,,
年轻的战场,中国好声音学员,,,,,,,,,,,,,,,
幸福你和我,"波拉,张壹",,,,,,,,,,,,,,,
开学第一课,TFBOYS,,,,,,,,,,,,,,,
恋爱达人秀,"崔子格,老猫",,,,,,,,,,,,,,,
想你的365天,"央吉玛,阿来,妥云福",,,,,,,,,,,,,,,
想你的365天,"李玟,张靓颖,沙宝亮,林志炫",,,,,,,,,,,,,,,
意外的旅行,"高磊,余文飞",,,,,,,,,,,,,,,
我不是男神,"张亮,张悦轩",,,,,,,,,,,,,,,
我们结婚啦,"冷漠,杨小曼",,,,,,,,,,,,,,,
我对不起我,,,,,,,,,,,,,,,,
我对不起我,Hebe,,,,,,,,,,,,,,,
我爱你中国,平安/黄英,,,,,,,,,,,,,,,
我的滑板鞋,庞麦郎,,,,,,,,,,,,,,,
我飞故我在,林俊杰,,,,,,,,,,,,,,,
掌声响起来,直通春晚学员,,,,,,,,,,,,,,,
"摇摆吧,70后",吉杰,,,,,,,,,,,,,,,
新年小情歌,大学生播客,,,,,,,,,,,,,,,
新年新征程,大学生播客,,,,,,,,,,,,,,,
明天不上班,"谢帝,蔡健雅",,,,,,,,,,,,,,,
明年情人节,"丁当,何润东",,,,,,,,,,,,,,,
星星的妈妈,"华子,周子琰,张楚,回音哥,侯磊",,,,,,,,,,,,,,,
最好的夜晚,"梁家辉,陈慧琳",,,,,,,,,,,,,,,
最浪漫的事,"胡海泉,毛妮卓玛",,,,,,,,,,,,,,,
最牛幸福年,"陈明,陈楚生,钟伟强,央吉玛,李祥祥",,,,,,,,,,,,,,,
李柯男之歌,"张本煜,郑一帆",,,,,,,,,,,,,,,
某某 (新编),杨坤,,,,,,,,,,,,,,,
母爱天地间,谭晶,,,,,,,,,,,,,,,
每一颗星辰,"华晨宇,欧豪,白举纲,宁桓宇,于,张阳阳,饶威,左立,贾盛强,于朦胧,范世琦,居来提",,,,,,,,,,,,,,,
永远不回头,"萧敬腾,胡海泉,陈羽凡,范玮琪",,,,,,,,,,,,,,,
永远十八岁,苏妙玲,,,,,,,,,,,,,,,
泡面的幸福,"李泉,蔡妍",,,,,,,,,,,,,,,
浮沉主题曲,白百何,,,,,,,,,,,,,,,
潇潇雨未歇,"周华健,苏慧伦",,,,,,,,,,,,,,,
灯火 (新编),蔡健雅,,,,,,,,,,,,,,,
灰鸟(live版),灰子,,,,,,,,,,,,,,,
爱她没得救,"杜德伟,曹格,阿牛,品冠",,,,,,,,,,,,,,,
爱我还是他,王乃恩/山野,,,,,,,,,,,,,,,
爱都是对的,胡夏,,,,,,,,,,,,,,,
爸爸去哪儿,群星,,,,,,,,,,,,,,,
爸爸去哪儿,"林志颖,Kimi,张亮,张悦轩,郭涛,郭子睿,王岳伦,王诗龄",,,,,,,,,,,,,,,
用一生回忆,唐嫣/罗晋,,,,,,,,,,,,,,,
用一生回忆,唐嫣,,,,,  /    罗晋,,,,,,,,,,
痛心的决定,妞妞（好声音学员）,,,,,,,,,,,,,,,
真爱等一下,"陶,蔡健雅",,,,,,,,,,,,,,,
神魔不信邪,任贤齐,,,,,,,,,,,,,,,
穷的只有爱,"张智成,杨谨",,,,,,,,,,,,,,,
第一颗钮扣,郑东河,,,,,,,,,,,,,,,
红 (？？？),泫雅,,,,,,,,,,,,,,,
纹身(live版),周华健,,,,,,,,,,,,,,,
终于说出口,"萧敬腾,唐一嘉",,,,,,,,,,,,,,,
给我你的爱,"张杰,林宥嘉",,,,,,,,,,,,,,,
美丽的神话,"纪敏佳,罗中旭",,,,,,,,,,,,,,,
老婆对我说,徐一鸣,,,,,,,,,,,,,,,
舞出我人生,"平安,金池",,,,,,,,,,,,,,,
许Sir思密达,"王麟,老猫",,,,,,,,,,,,,,,
跟着感觉走,"胡海泉,丁于",,,,,,,,,,,,,,,
路（城市）,群星,,,,,,,,,,,,,,,
过得比我好,"何炅,邓丽欣",,,,,,,,,,,,,,,
追梦赤子心,2013年快男12强,,,,,,,,,,,,,,,
那就这样吧,"刘雨潼,杨承熹,赵谨俨,朱晨辰",,,,,,,,,,,,,,,
都要好好的,小沈阳+沈春阳,,,,,,,,,,,,,,,
酒干倘卖无,"彭佳慧,顺子",,,,,,,,,,,,,,,
重作一个梦,任家萱,,,,,,,,,,,,,,,
风儿阵阵吹,潘杰明,,,,,,,,,,,,,,,
鱼儿(live版),鲁向卉,,,,,,,,,,,,,,,
麋鹿的眼泪,唐朝乐队,,,,,,,,,,,,,,,
？？ (再见),孝琳(Sistar),,,,,,,,,,,,,,,
？？ (约定),金秀贤,,,,,,,,,,,,,,,
？？？？？,朴正炫,,,,,,,,,,,,,,,
？？？？？,"徐仁国,DK",,,,,,,,,,,,,,,
？？？？？,"Geeks,Mamamoo",,,,,,,,,,,,,,,
Finally (终于),J-Min,,,,,,,,,,,,,,,
I Gotta Feelling,AK人声,,,,,,,,,,,,,,,
Knock On My Door,"Four Tops,The Supremes",,,,,,,,,,,,,,,
Someone Like You,郑虹/胡彦斌,,,,,,,,,,,,,,,
Thunder (雷电),EXO-M,,,,,,,,,,,,,,,
You’re My Lady,Toheart(WooHyun&Key),,,,,,,,,,,,,,,
一个人 (Live),黄铃凯,,,,,,,,,,,,,,,
一个人 (Live),"铃凯,吴青峰",,,,,,,,,,,,,,,
你如今好吗?,许飞,,,,,,,,,,,,,,,
卷珠帘 (Live),霍尊,,,,,,,,,,,,,,,
太贪心(Blind),周觅,,,,,,,,,,,,,,,
思念谁 (Live),帕尔哈提,,,,,,,,,,,,,,,
我很忙 (Live),陈永馨,,,,,,,,,,,,,,,
爱着谁 (Live),耿斯汉,,,,,,,,,,,,,,,
秋意浓 (Live),刘明湘,,,,,,,,,,,,,,,
绝世神功2014,谢华,,,,,,,,,,,,,,,
针针扎 (Live),辛若天,,,,,,,,,,,,,,,
"风起时,想你",陈楚生,,,,,,,,,,,,,,,
香味（Live）,黄绮珊,,,,,,,,,,,,,,,
？ ？？？？,CNBLUE,,,,,,,,,,,,,,,
？？ (Ooh Ooh),"Eric Nam,？？ - Infinite",,,,,,,,,,,,,,,
？？ ？？？,15＆,,,,,,,,,,,,,,,
？？ ？？？,朴志胤,,,,,,,,,,,,,,,
？？？ (Rain),2PM,,,,,,,,,,,,,,,
？？？ ？？,？？,,,,,,,,,,,,,,,
？？？？ ？,崔振赫,,,,,,,,,,,,,,,
Back to the World,纯音乐,,,,,,,,,,,,,,,
It Should Be Easy,"Britney Spears, will.i.am",,,,,,,,,,,,,,,
Mr.Chu (On Stage),Apink,,,,,,,,,,,,,,,
Só Dan？O Samba,"Stan Getz,Jo？o Gilberto",,,,,,,,,,,,,,,
That Person (from,Ja Myoung Gu,,,,,,,,,,,,,,,
The World Is Ours,David Correy,,,,,,,,,,,,,,,
上瘾 (Overdose),EXO-M,,,,,,,,,,,,,,,
"下个,路口,见",李宇春,,,,,,,,,,,,,,,
墨荭潮 (Remix),"彭坦,CNdY",,,,,,,,,,,,,,,
益起走 easy go,周笔畅,,,,,,,,,,,,,,,
？ ？ (Tonight),WINNER,,,,,,,,,,,,,,,
？？（Inst.）,孝琳(Sistar),,,,,,,,,,,,,,,
？？？ (Growl),EXO,,,,,,,,,,,,,,,
？？？ (Growl),EXO-K,,,,,,,,,,,,,,,
A Moment Like This,中国梦之声,,,,,,,,,,,,,,,
Alone (Infinite H),,,,,,,,,,,,,,,,
Alone (Infinite H),Infinite,,,,,,,,,,,,,,,
Appa&#039;s Lesson,纯音乐,,,,,,,,,,,,,,,
Back At One (Live),余枫,,,,,,,,,,,,,,,
Butterfly (蝴蝶),"Henry,SEUL GI (SMROOKIES)",,,,,,,,,,,,,,,
Fantastic (迷幻),Henry,,,,,,,,,,,,,,,
I&#039;m Ready now,纯音乐,,,,,,,,,,,,,,,
Turn It Up (Intro),李夏怡,,,,,,,,,,,,,,,
一个人 (新编),黄铃凯,,,,,,,,,,,,,,,
一个人(live版),黄铃凯,,,,,,,,,,,,,,,
一生只爱一人,电视原声,,,,,,,,,,,,,,,
一首简单的歌,"莫龙丹,金志文",,,,,,,,,,,,,,,
七秒钟的记忆,徐良,,,,,  /    孙羽幽,,,,,,,,,,
不按牌理出牌,magic power,,,,,,,,,,,,,,,
两个人的荒岛,周定纬,,,,,,,,,,,,,,,
两颗心一起飞,"谭耀文,徐申东",,,,,,,,,,,,,,,
为什么不早说,"慕容晓晓,陈炳强",,,,,,,,,,,,,,,
你是我的距离,李峙,,,,,,,,,,,,,,,
倍儿爽(live版),大张伟,,,,,,,,,,,,,,,
像星 (？？？),K.Will,,,,,,,,,,,,,,,
元芳你怎么看,冷漠/赵小兵,,,,,,,,,,,,,,,
十七岁的雨季,"林志颖,快乐家族",,,,,,,,,,,,,,,
只需要一首歌,李慧珍/樊凡,,,,,,,,,,,,,,,
喜欢你(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
她在睡前哭泣,"马达,林惠敏",,,,,,,,,,,,,,,
小星星 The Star,"尚雯婕,华晨宇",,,,,,,,,,,,,,,
山谷里的回声,"邓超,羽泉",,,,,,,,,,,,,,,
当爱已成往事,"辛晓琪,周华健",,,,,,,,,,,,,,,
情人节的夜晚,"本兮,小贱",,,,,,,,,,,,,,,
想神马有神马,"李代沫,吴莫愁",,,,,,,,,,,,,,,
我不是高富帅,高安/曹磊,,,,,,,,,,,,,,,
我们去探险吧,"拜尔娜,姜琪航,王睿卓,张钰琪,曲婉婷,蹇佳成",,,,,,,,,,,,,,,
我们爱过就好,"薛之谦,黄龄",,,,,,,,,,,,,,,
挖蛤蜊(live版),沙洲,,,,,,,,,,,,,,,
敢问路在何方,刀郎,,,,,,,,,,,,,,,
最后一滴眼泪,刘若英,,,,,,,,,,,,,,,
最后一滴眼泪,纯音乐,,,,,,,,,,,,,,,
月光 (Moonlight),EXO-M,,,,,,,,,,,,,,,
法海我不爱你,"孙子涵,李潇潇",,,,,,,,,,,,,,,
爱从分手开始,欧弟,,,,,,,,,,,,,,,
爱在天长地久,"张睿,刘惜君",,,,,,,,,,,,,,,
爱情三十六计,林军,,,,,,,,,,,,,,,
爱我的每个人,任家萱,,,,,,,,,,,,,,,
相爱多么难得,"孙子涵,李潇潇",,,,,,,,,,,,,,,
第五街的诱惑,Star4,,,,,,,,,,,,,,,
管他什么音乐,"陈俊豪,米可",,,,,,,,,,,,,,,
让风吹吹我吧,羽泉,,,,,,,,,,,,,,,
请你继续爱我,"周艳泓,金润吉",,,,,,,,,,,,,,,
跟着你到天边,,,,,,,,,,,,,,,,
遇见明朗爱恋,大学生播客,,,,,,,,,,,,,,,
错过（KTV版）,蔡卓妍,,,,,,,,,,,,,,,
？？ (Happiness),Red Velvet,,,,,,,,,,,,,,,
？？？ (Breath),"TAEYEON,JONGHYUN",,,,,,,,,,,,,,,
？？？ (像星),K.Will,,,,,,,,,,,,,,,
？？？ (野花),朴孝信,,,,,,,,,,,,,,,
I Can Fly 我可以,陈冠希,,,,,,,,,,,,,,,
Intro(蒙古利亚),彭坦,,,,,,,,,,,,,,,
Make The World Move,Christina Aguilera/CeeLo Green,,,,,,,,,,,,,,,
One Night In 塞外,"郭京飞,袁咏仪,李倩,钱芳,杨皓宇,刘冠麟,张瑞涵",,,,,,,,,,,,,,,
Parler à mon père,C&eacute;line Dion,,,,,,,,,,,,,,,
Take Me (中文版),张根硕,,,,,,,,,,,,,,,
We Are One(live版),蔡健雅,,,,,,,,,,,,,,,
一起来（Live）,黄绮珊,,,,,,,,,,,,,,,
仰望雪域 新版,孟文豪,,,,,,,,,,,,,,,
元芳 你怎么看,冷漠/赵小兵,,,,,,,,,,,,,,,
光辉岁月 (Live),陈乐基;张心杰,,,,,,,,,,,,,,,
后会无期 (Live),张碧晨,,,,,,,,,,,,,,,
奔跑+冷酷到底,"羽泉,邓超",,,,,,,,,,,,,,,
彩铃 (Color Ring),WINNER,,,,,,,,,,,,,,,
心有爱 人有情,刘惜君,,,,,,,,,,,,,,,
"爱,有你才完整",魏晨,,,,,,,,,,,,,,,
爱回不来 新版,汪贤祖,,,,,,,,,,,,,,,
画 (新编版Live),赵雷,,,,,,,,,,,,,,,
第十一年 (Live),刘金,,,,,,,,,,,,,,,
长江7号爱地球,张柏芝,,,,,,,,,,,,,,,
？ ？ (I’m Him),WINNER,,,,,,,,,,,,,,,
？？？ (Ride Me),Jay Park,,,,,,,,,,,,,,,
？？？？？ ？,"San E,Raina",,,,,,,,,,,,,,,
Bad Girl (坏女孩),"Henry,CHANYEOL (EXO)",,,,,,,,,,,,,,,
Don't Break My Heart,"陈羽凡,米可",,,,,,,,,,,,,,,
Europa (？？？）,少女时代,,,,,,,,,,,,,,,
Go Big Or Go Extinct,Tom Morello,,,,,,,,,,,,,,,
I don’t need a man,Miss A,,,,,,,,,,,,,,,
Let Me Go（DJ版）,苍井空,,,,,,,,,,,,,,,
